trial,epoch_trial,reaction_times,accuracy,p_optimal,reward_code,subj_id,lambda_val
179,9.0,0.293,True,0.75,3,788,10.0
180,10.0,0.25,False,0.75,3,788,10.0
181,11.0,0.307,True,0.75,3,788,10.0
182,0.0,0.279,False,0.75,3,788,10.0
183,1.0,0.25,True,0.75,3,788,10.0
184,2.0,0.279,False,0.75,3,788,10.0
185,3.0,0.33899999999999997,False,0.75,3,788,10.0
186,4.0,0.452,True,0.75,3,788,10.0
187,5.0,0.295,True,0.75,3,788,10.0
188,6.0,0.271,True,0.75,3,788,10.0
189,7.0,0.268,True,0.75,3,788,10.0
190,8.0,0.28300000000000003,True,0.75,3,788,10.0
191,9.0,0.25,True,0.75,3,788,10.0
192,0.0,0.25,False,0.75,3,788,10.0
193,1.0,0.263,False,0.75,3,788,10.0
194,2.0,0.276,False,0.75,3,788,10.0
195,3.0,0.404,False,0.75,3,788,10.0
196,4.0,0.275,True,0.75,3,788,10.0
197,5.0,0.28500000000000003,True,0.75,3,788,10.0
198,6.0,0.25,False,0.75,3,788,10.0
199,7.0,0.279,True,0.75,3,788,10.0
200,8.0,0.28300000000000003,True,0.75,3,788,10.0
201,9.0,0.25,False,0.75,3,788,10.0
202,10.0,0.33899999999999997,True,0.75,3,788,10.0
203,11.0,0.279,True,0.75,3,788,10.0
204,12.0,0.323,True,0.75,3,788,10.0
205,0.0,0.25,True,0.75,3,788,10.0
206,1.0,0.293,False,0.75,3,788,10.0
207,2.0,0.28500000000000003,False,0.75,3,788,10.0
208,3.0,0.303,False,0.75,3,788,10.0
209,4.0,0.25,True,0.75,3,788,10.0
210,5.0,0.254,True,0.75,3,788,10.0
211,6.0,0.345,True,0.75,3,788,10.0
212,7.0,0.327,False,0.75,3,788,10.0
213,8.0,0.355,False,0.75,3,788,10.0
214,9.0,0.303,False,0.75,3,788,10.0
215,10.0,0.307,False,0.75,3,788,10.0
216,11.0,0.25,True,0.75,3,788,10.0
217,12.0,0.304,True,0.75,3,788,10.0
218,13.0,0.309,False,0.75,3,788,10.0
219,0.0,0.279,True,0.75,3,788,10.0
220,1.0,0.25,False,0.75,3,788,10.0
221,2.0,0.261,False,0.75,3,788,10.0
222,3.0,0.321,False,0.75,3,788,10.0
223,4.0,0.376,False,0.75,3,788,10.0
224,5.0,0.449,True,0.75,3,788,10.0
225,0.0,0.277,False,0.75,3,788,10.0
226,1.0,0.289,False,0.75,3,788,10.0
227,2.0,0.28300000000000003,False,0.75,3,788,10.0
228,3.0,0.28500000000000003,False,0.75,3,788,10.0
229,4.0,0.275,False,0.75,3,788,10.0
230,5.0,0.33899999999999997,False,0.75,3,788,10.0
231,6.0,0.353,False,0.75,3,788,10.0
232,7.0,0.325,False,0.75,3,788,10.0
233,8.0,0.354,True,0.75,3,788,10.0
234,9.0,0.25,True,0.75,3,788,10.0
235,0.0,0.276,False,0.75,3,788,10.0
236,1.0,0.25,False,0.75,3,788,10.0
237,2.0,0.272,False,0.75,3,788,10.0
238,3.0,0.25,False,0.75,3,788,10.0
239,4.0,0.25,False,0.75,3,788,10.0
240,5.0,0.269,False,0.75,3,788,10.0
241,6.0,0.28200000000000003,False,0.75,3,788,10.0
242,7.0,0.6970000000000001,True,0.75,3,788,10.0
243,8.0,0.25,False,0.75,3,788,10.0
244,9.0,0.311,True,0.75,3,788,10.0
245,10.0,0.279,True,0.75,3,788,10.0
246,11.0,0.25,False,0.75,3,788,10.0
247,12.0,0.309,True,0.75,3,788,10.0
248,13.0,0.25,False,0.75,3,788,10.0
249,0.0,0.25,True,0.75,3,788,10.0
250,1.0,0.303,False,0.75,3,788,10.0
251,2.0,0.25,True,0.75,3,788,10.0
252,3.0,0.279,False,0.75,3,788,10.0
253,4.0,0.288,True,0.75,3,788,10.0
254,5.0,0.25,True,0.75,3,788,10.0
255,0.0,0.254,False,0.75,3,788,10.0
256,1.0,0.25,False,0.75,3,788,10.0
257,2.0,0.272,False,0.75,3,788,10.0
258,3.0,0.25,False,0.75,3,788,10.0
259,4.0,0.439,True,0.75,3,788,10.0
260,5.0,0.25,False,0.75,3,788,10.0
261,6.0,0.25,False,0.75,3,788,10.0
262,7.0,0.25,False,0.75,3,788,10.0
263,8.0,0.337,True,0.75,3,788,10.0
264,9.0,0.351,True,0.75,3,788,10.0
265,10.0,0.25,False,0.75,3,788,10.0
266,11.0,0.28300000000000003,True,0.75,3,788,10.0
267,12.0,0.273,True,0.75,3,788,10.0
268,13.0,0.273,True,0.75,3,788,10.0
269,14.0,0.375,True,0.75,3,788,10.0
270,0.0,0.291,False,0.75,3,788,10.0
271,1.0,0.25,True,0.75,3,788,10.0
272,2.0,0.303,False,0.75,3,788,10.0
273,3.0,0.25,True,0.75,3,788,10.0
274,4.0,0.259,True,0.75,3,788,10.0
275,5.0,0.25,True,0.75,3,788,10.0
276,6.0,0.25,True,0.75,3,788,10.0
277,7.0,0.359,False,0.75,3,788,10.0
278,8.0,0.287,False,0.75,3,788,10.0
279,9.0,0.25,True,0.75,3,788,10.0
280,10.0,0.25,True,0.75,3,788,10.0
281,11.0,0.281,False,0.75,3,788,10.0
282,0.0,0.25,False,0.75,3,788,10.0
283,1.0,0.271,False,0.75,3,788,10.0
284,2.0,0.305,True,0.75,3,788,10.0
285,3.0,0.307,True,0.75,3,788,10.0
286,4.0,0.295,True,0.75,3,788,10.0
287,5.0,0.25,False,0.75,3,788,10.0
288,6.0,0.25,False,0.75,3,788,10.0
289,7.0,0.25,False,0.75,3,788,10.0
290,8.0,0.294,False,0.75,3,788,10.0
291,9.0,0.278,False,0.75,3,788,10.0
292,0.0,0.379,False,0.75,3,788,10.0
293,1.0,0.353,False,0.75,3,788,10.0
294,2.0,0.28300000000000003,False,0.75,3,788,10.0
295,3.0,0.317,False,0.75,3,788,10.0
296,4.0,0.289,False,0.75,3,788,10.0
297,5.0,0.301,False,0.75,3,788,10.0
298,6.0,0.309,False,0.75,3,788,10.0
299,7.0,0.33899999999999997,False,0.75,3,788,10.0
300,8.0,0.271,False,0.75,3,788,10.0
301,0.0,0.289,True,0.75,3,788,10.0
302,1.0,0.25,False,0.75,3,788,10.0
303,2.0,0.487,True,0.75,3,788,10.0
304,3.0,0.377,True,0.75,3,788,10.0
305,4.0,0.605,True,0.75,3,788,10.0
306,5.0,0.25,False,0.75,3,788,10.0
307,6.0,0.309,True,0.75,3,788,10.0
308,7.0,0.315,True,0.75,3,788,10.0
309,8.0,0.25,False,0.75,3,788,10.0
310,9.0,0.28500000000000003,True,0.75,3,788,10.0
311,10.0,0.25,False,0.75,3,788,10.0
312,11.0,0.337,True,0.75,3,788,10.0
313,12.0,0.295,True,0.75,3,788,10.0
314,13.0,0.25,False,0.75,3,788,10.0
315,0.0,0.309,False,0.75,3,788,10.0
316,1.0,0.25,True,0.75,3,788,10.0
317,2.0,0.25,True,0.75,3,788,10.0
318,3.0,0.295,False,0.75,3,788,10.0
319,4.0,0.268,True,0.75,3,788,10.0
320,5.0,0.25,True,0.75,3,788,10.0
321,6.0,0.268,True,0.75,3,788,10.0
322,7.0,0.277,True,0.75,3,788,10.0
323,8.0,0.26,True,0.75,3,788,10.0
324,9.0,0.277,True,0.75,3,788,10.0
325,10.0,0.27,True,0.75,3,788,10.0
326,11.0,0.28200000000000003,True,0.75,3,788,10.0
327,0.0,0.316,False,0.75,3,788,10.0
328,1.0,0.25,False,0.75,3,788,10.0
329,2.0,0.269,False,0.75,3,788,10.0
330,3.0,0.303,False,0.75,3,788,10.0
331,4.0,0.40700000000000003,True,0.75,3,788,10.0
332,5.0,0.305,True,0.75,3,788,10.0
333,6.0,0.25,False,0.75,3,788,10.0
334,7.0,0.25,False,0.75,3,788,10.0
335,0.0,0.25,True,0.75,3,788,10.0
336,1.0,0.25,True,0.75,3,788,10.0
337,2.0,0.33899999999999997,False,0.75,3,788,10.0
338,3.0,0.25,True,0.75,3,788,10.0
339,4.0,0.349,False,0.75,3,788,10.0
340,5.0,0.264,True,0.75,3,788,10.0
341,0.0,0.288,False,0.75,3,788,10.0
342,1.0,0.25,False,0.75,3,788,10.0
343,2.0,0.277,False,0.75,3,788,10.0
344,3.0,0.25,False,0.75,3,788,10.0
345,4.0,0.26,False,0.75,3,788,10.0
346,5.0,0.25,False,0.75,3,788,10.0
347,6.0,0.272,False,0.75,3,788,10.0
348,7.0,0.404,False,0.75,3,788,10.0
349,8.0,0.305,True,0.75,3,788,10.0
350,9.0,0.363,True,0.75,3,788,10.0
351,10.0,0.25,False,0.75,3,788,10.0
352,11.0,0.25,False,0.75,3,788,10.0
353,0.0,0.25,True,0.75,3,788,10.0
354,1.0,0.25,True,0.75,3,788,10.0
355,2.0,0.427,False,0.75,3,788,10.0
356,3.0,0.254,True,0.75,3,788,10.0
357,4.0,0.288,True,0.75,3,788,10.0
358,5.0,0.27,True,0.75,3,788,10.0
359,6.0,0.25,True,0.75,3,788,10.0
360,7.0,0.291,True,0.75,3,788,10.0
361,0.0,0.29,False,0.75,3,788,10.0
362,1.0,0.25,False,0.75,3,788,10.0
363,2.0,0.25,False,0.75,3,788,10.0
364,3.0,0.25,False,0.75,3,788,10.0
365,4.0,0.25,False,0.75,3,788,10.0
366,5.0,0.25,False,0.75,3,788,10.0
367,6.0,0.276,False,0.75,3,788,10.0
368,7.0,0.288,False,0.75,3,788,10.0
369,8.0,0.369,True,0.75,3,788,10.0
370,9.0,0.293,True,0.75,3,788,10.0
371,10.0,0.25,False,0.75,3,788,10.0
372,11.0,0.289,True,0.75,3,788,10.0
373,12.0,0.327,True,0.75,3,788,10.0
374,13.0,0.271,True,0.75,3,788,10.0
375,14.0,0.25,False,0.75,3,788,10.0
376,0.0,0.279,False,0.75,3,788,10.0
377,1.0,0.25,True,0.75,3,788,10.0
378,2.0,0.299,False,0.75,3,788,10.0
379,3.0,0.292,True,0.75,3,788,10.0
380,4.0,0.25,True,0.75,3,788,10.0
381,5.0,0.277,True,0.75,3,788,10.0
382,0.0,0.265,False,0.75,3,788,10.0
383,1.0,0.25,False,0.75,3,788,10.0
384,2.0,0.28500000000000003,False,0.75,3,788,10.0
385,3.0,0.305,True,0.75,3,788,10.0
386,4.0,0.279,True,0.75,3,788,10.0
387,5.0,0.25,False,0.75,3,788,10.0
388,6.0,0.307,True,0.75,3,788,10.0
389,7.0,0.253,False,0.75,3,788,10.0
390,8.0,0.273,True,0.75,3,788,10.0
391,9.0,0.25,False,0.75,3,788,10.0
392,10.0,0.307,True,0.75,3,788,10.0
393,0.0,0.25,True,0.75,3,788,10.0
394,1.0,0.262,True,0.75,3,788,10.0
395,2.0,0.25,True,0.75,3,788,10.0
396,3.0,0.271,False,0.75,3,788,10.0
397,4.0,0.27,True,0.75,3,788,10.0
398,5.0,0.28400000000000003,True,0.75,3,788,10.0
399,6.0,0.25,True,0.75,3,788,10.0
0,0.0,0.601,False,0.75,3,789,10.0
1,1.0,0.368,False,0.75,3,789,10.0
2,2.0,0.496,False,0.75,3,789,10.0
3,3.0,0.264,False,0.75,3,789,10.0
4,4.0,0.25,False,0.75,3,789,10.0
5,0.0,0.25,True,0.75,3,789,10.0
6,1.0,0.271,True,0.75,3,789,10.0
7,2.0,0.25,True,0.75,3,789,10.0
8,3.0,0.327,False,0.75,3,789,10.0
9,4.0,0.325,False,0.75,3,789,10.0
10,5.0,0.293,True,0.75,3,789,10.0
11,6.0,0.27,True,0.75,3,789,10.0
12,7.0,0.255,True,0.75,3,789,10.0
13,8.0,0.33,True,0.75,3,789,10.0
14,9.0,0.25,True,0.75,3,789,10.0
15,10.0,0.278,True,0.75,3,789,10.0
16,0.0,0.25,False,0.75,3,789,10.0
17,1.0,0.263,False,0.75,3,789,10.0
18,2.0,0.25,False,0.75,3,789,10.0
19,3.0,0.25,False,0.75,3,789,10.0
20,4.0,0.25,False,0.75,3,789,10.0
21,5.0,0.256,False,0.75,3,789,10.0
22,6.0,0.28400000000000003,False,0.75,3,789,10.0
23,7.0,0.3,False,0.75,3,789,10.0
24,8.0,0.7130000000000001,True,0.75,3,789,10.0
25,0.0,0.28500000000000003,False,0.75,3,789,10.0
26,1.0,0.291,False,0.75,3,789,10.0
27,2.0,0.307,False,0.75,3,789,10.0
28,3.0,0.25,True,0.75,3,789,10.0
29,4.0,0.25,True,0.75,3,789,10.0
30,5.0,0.25,True,0.75,3,789,10.0
31,6.0,0.273,True,0.75,3,789,10.0
32,0.0,0.304,False,0.75,3,789,10.0
33,1.0,0.309,True,0.75,3,789,10.0
34,2.0,0.307,True,0.75,3,789,10.0
35,3.0,0.293,True,0.75,3,789,10.0
36,4.0,0.293,True,0.75,3,789,10.0
37,0.0,0.25,True,0.75,3,789,10.0
38,1.0,0.28300000000000003,False,0.75,3,789,10.0
39,2.0,0.291,False,0.75,3,789,10.0
40,3.0,0.295,False,0.75,3,789,10.0
41,4.0,0.293,False,0.75,3,789,10.0
42,5.0,0.291,False,0.75,3,789,10.0
43,6.0,0.25,True,0.75,3,789,10.0
44,7.0,0.489,False,0.75,3,789,10.0
45,8.0,0.25,True,0.75,3,789,10.0
46,9.0,0.25,True,0.75,3,789,10.0
47,10.0,0.29,True,0.75,3,789,10.0
48,11.0,0.274,True,0.75,3,789,10.0
49,12.0,0.268,True,0.75,3,789,10.0
50,0.0,0.28400000000000003,False,0.75,3,789,10.0
51,1.0,0.25,False,0.75,3,789,10.0
52,2.0,0.26,False,0.75,3,789,10.0
53,3.0,0.25,False,0.75,3,789,10.0
54,4.0,0.355,True,0.75,3,789,10.0
55,5.0,0.25,False,0.75,3,789,10.0
56,6.0,0.267,False,0.75,3,789,10.0
57,7.0,0.25,False,0.75,3,789,10.0
58,8.0,0.299,True,0.75,3,789,10.0
59,0.0,0.317,False,0.75,3,789,10.0
60,1.0,0.279,False,0.75,3,789,10.0
61,2.0,0.25,True,0.75,3,789,10.0
62,3.0,0.25,True,0.75,3,789,10.0
63,4.0,0.335,False,0.75,3,789,10.0
64,5.0,0.305,True,0.75,3,789,10.0
65,6.0,0.252,True,0.75,3,789,10.0
66,7.0,0.29,True,0.75,3,789,10.0
67,8.0,0.25,True,0.75,3,789,10.0
68,9.0,0.269,True,0.75,3,789,10.0
69,0.0,0.25,False,0.75,3,789,10.0
70,1.0,0.25,False,0.75,3,789,10.0
71,2.0,0.331,False,0.75,3,789,10.0
72,3.0,0.25,False,0.75,3,789,10.0
73,4.0,0.25,False,0.75,3,789,10.0
74,5.0,0.297,False,0.75,3,789,10.0
75,6.0,0.296,False,0.75,3,789,10.0
76,7.0,0.25,False,0.75,3,789,10.0
77,8.0,0.279,True,0.75,3,789,10.0
78,9.0,0.25,False,0.75,3,789,10.0
79,10.0,0.295,True,0.75,3,789,10.0
80,11.0,0.289,True,0.75,3,789,10.0
81,12.0,0.25,False,0.75,3,789,10.0
82,13.0,0.293,True,0.75,3,789,10.0
83,14.0,0.279,True,0.75,3,789,10.0
84,15.0,0.291,True,0.75,3,789,10.0
85,16.0,0.25,False,0.75,3,789,10.0
86,0.0,0.307,False,0.75,3,789,10.0
87,1.0,0.25,True,0.75,3,789,10.0
88,2.0,0.303,False,0.75,3,789,10.0
89,3.0,0.309,False,0.75,3,789,10.0
90,4.0,0.329,False,0.75,3,789,10.0
91,5.0,0.25,True,0.75,3,789,10.0
92,6.0,0.25,True,0.75,3,789,10.0
93,0.0,0.25,False,0.75,3,789,10.0
94,1.0,0.25,False,0.75,3,789,10.0
95,2.0,0.25,False,0.75,3,789,10.0
96,3.0,0.28600000000000003,False,0.75,3,789,10.0
97,4.0,0.501,True,0.75,3,789,10.0
98,5.0,0.347,True,0.75,3,789,10.0
99,6.0,0.25,False,0.75,3,789,10.0
100,7.0,0.279,True,0.75,3,789,10.0
101,0.0,0.25,True,0.75,3,789,10.0
102,1.0,0.25,True,0.75,3,789,10.0
103,2.0,0.271,False,0.75,3,789,10.0
104,3.0,0.287,False,0.75,3,789,10.0
105,4.0,0.251,True,0.75,3,789,10.0
106,5.0,0.317,False,0.75,3,789,10.0
107,6.0,0.287,False,0.75,3,789,10.0
108,7.0,0.303,False,0.75,3,789,10.0
109,8.0,0.301,False,0.75,3,789,10.0
110,0.0,0.353,True,0.75,3,789,10.0
111,1.0,0.25,False,0.75,3,789,10.0
112,2.0,0.256,False,0.75,3,789,10.0
113,3.0,0.269,True,0.75,3,789,10.0
114,4.0,0.289,True,0.75,3,789,10.0
115,5.0,0.25,False,0.75,3,789,10.0
116,6.0,0.307,True,0.75,3,789,10.0
117,7.0,0.28500000000000003,True,0.75,3,789,10.0
118,8.0,0.313,True,0.75,3,789,10.0
119,9.0,0.291,True,0.75,3,789,10.0
120,10.0,0.355,True,0.75,3,789,10.0
121,11.0,0.309,True,0.75,3,789,10.0
122,12.0,0.25,False,0.75,3,789,10.0
123,13.0,0.373,True,0.75,3,789,10.0
124,0.0,0.297,False,0.75,3,789,10.0
125,1.0,0.277,False,0.75,3,789,10.0
126,2.0,0.323,False,0.75,3,789,10.0
127,3.0,0.299,False,0.75,3,789,10.0
128,4.0,0.279,False,0.75,3,789,10.0
129,5.0,0.303,False,0.75,3,789,10.0
130,6.0,0.256,True,0.75,3,789,10.0
131,7.0,0.25,True,0.75,3,789,10.0
132,8.0,0.25,True,0.75,3,789,10.0
133,9.0,0.25,True,0.75,3,789,10.0
134,10.0,0.317,False,0.75,3,789,10.0
135,11.0,0.25,True,0.75,3,789,10.0
136,12.0,0.278,True,0.75,3,789,10.0
137,0.0,0.25,False,0.75,3,789,10.0
138,1.0,0.324,False,0.75,3,789,10.0
139,2.0,0.271,True,0.75,3,789,10.0
140,3.0,0.25,False,0.75,3,789,10.0
141,4.0,0.25,False,0.75,3,789,10.0
142,5.0,0.301,True,0.75,3,789,10.0
143,6.0,0.278,False,0.75,3,789,10.0
144,7.0,0.319,True,0.75,3,789,10.0
145,8.0,0.25,False,0.75,3,789,10.0
146,9.0,0.305,True,0.75,3,789,10.0
147,10.0,0.25,False,0.75,3,789,10.0
148,0.0,0.299,False,0.75,3,789,10.0
149,1.0,0.25,True,0.75,3,789,10.0
150,2.0,0.25,True,0.75,3,789,10.0
151,3.0,0.25,True,0.75,3,789,10.0
152,4.0,0.25,True,0.75,3,789,10.0
153,0.0,0.25,False,0.75,3,789,10.0
154,1.0,0.25,False,0.75,3,789,10.0
155,2.0,0.302,False,0.75,3,789,10.0
156,3.0,0.25,False,0.75,3,789,10.0
157,4.0,0.25,False,0.75,3,789,10.0
158,0.0,0.25,True,0.75,3,789,10.0
159,1.0,0.25,True,0.75,3,789,10.0
160,2.0,0.25,True,0.75,3,789,10.0
161,3.0,0.274,True,0.75,3,789,10.0
162,4.0,0.25,True,0.75,3,789,10.0
163,5.0,0.327,False,0.75,3,789,10.0
164,6.0,0.25,True,0.75,3,789,10.0
165,7.0,0.252,True,0.75,3,789,10.0
166,8.0,0.317,False,0.75,3,789,10.0
167,9.0,0.25,True,0.75,3,789,10.0
168,0.0,0.371,False,0.75,3,789,10.0
169,1.0,0.25,False,0.75,3,789,10.0
170,2.0,0.274,False,0.75,3,789,10.0
171,3.0,0.368,False,0.75,3,789,10.0
172,4.0,0.293,True,0.75,3,789,10.0
173,5.0,0.25,False,0.75,3,789,10.0
174,6.0,0.305,True,0.75,3,789,10.0
175,7.0,0.315,True,0.75,3,789,10.0
176,8.0,0.309,True,0.75,3,789,10.0
177,9.0,0.305,True,0.75,3,789,10.0
178,0.0,0.28500000000000003,False,0.75,3,789,10.0
179,1.0,0.295,False,0.75,3,789,10.0
180,2.0,0.25,True,0.75,3,789,10.0
181,3.0,0.297,False,0.75,3,789,10.0
182,4.0,0.29,True,0.75,3,789,10.0
183,0.0,0.28200000000000003,False,0.75,3,789,10.0
184,1.0,0.25,False,0.75,3,789,10.0
185,2.0,0.321,False,0.75,3,789,10.0
186,3.0,0.25,False,0.75,3,789,10.0
187,4.0,0.25,False,0.75,3,789,10.0
188,5.0,0.28300000000000003,False,0.75,3,789,10.0
189,6.0,0.27,False,0.75,3,789,10.0
190,7.0,0.25,False,0.75,3,789,10.0
191,0.0,0.25,True,0.75,3,789,10.0
192,1.0,0.28400000000000003,True,0.75,3,789,10.0
193,2.0,0.255,True,0.75,3,789,10.0
194,3.0,0.261,True,0.75,3,789,10.0
195,4.0,0.25,True,0.75,3,789,10.0
196,5.0,0.33899999999999997,False,0.75,3,789,10.0
197,6.0,0.291,True,0.75,3,789,10.0
198,7.0,0.25,True,0.75,3,789,10.0
199,8.0,0.264,True,0.75,3,789,10.0
200,0.0,0.25,False,0.75,3,789,10.0
201,1.0,0.257,False,0.75,3,789,10.0
202,2.0,0.265,False,0.75,3,789,10.0
203,3.0,0.25,False,0.75,3,789,10.0
204,4.0,0.268,False,0.75,3,789,10.0
205,5.0,0.362,False,0.75,3,789,10.0
206,6.0,0.313,True,0.75,3,789,10.0
207,7.0,0.337,True,0.75,3,789,10.0
208,8.0,0.297,True,0.75,3,789,10.0
209,0.0,0.281,False,0.75,3,789,10.0
210,1.0,0.28500000000000003,False,0.75,3,789,10.0
211,2.0,0.293,False,0.75,3,789,10.0
212,3.0,0.287,False,0.75,3,789,10.0
213,4.0,0.277,False,0.75,3,789,10.0
214,5.0,0.25,True,0.75,3,789,10.0
215,6.0,0.499,False,0.75,3,789,10.0
216,7.0,0.28500000000000003,False,0.75,3,789,10.0
217,0.0,0.25,False,0.75,3,789,10.0
218,1.0,0.28300000000000003,True,0.75,3,789,10.0
219,2.0,0.399,True,0.75,3,789,10.0
220,3.0,0.281,True,0.75,3,789,10.0
221,4.0,0.313,True,0.75,3,789,10.0
222,5.0,0.313,True,0.75,3,789,10.0
223,6.0,0.313,True,0.75,3,789,10.0
224,7.0,0.327,True,0.75,3,789,10.0
225,8.0,0.277,True,0.75,3,789,10.0
226,9.0,0.327,True,0.75,3,789,10.0
227,10.0,0.291,True,0.75,3,789,10.0
228,11.0,0.295,True,0.75,3,789,10.0
229,0.0,0.252,True,0.75,3,789,10.0
230,1.0,0.311,False,0.75,3,789,10.0
231,2.0,0.25,True,0.75,3,789,10.0
232,3.0,0.311,False,0.75,3,789,10.0
233,4.0,0.393,False,0.75,3,789,10.0
234,5.0,0.301,False,0.75,3,789,10.0
235,6.0,0.301,False,0.75,3,789,10.0
236,7.0,0.25,True,0.75,3,789,10.0
237,0.0,0.389,True,0.75,3,789,10.0
238,1.0,0.25,False,0.75,3,789,10.0
239,2.0,0.299,True,0.75,3,789,10.0
240,3.0,0.299,True,0.75,3,789,10.0
241,4.0,0.25,False,0.75,3,789,10.0
242,0.0,0.311,False,0.75,3,789,10.0
243,1.0,0.287,False,0.75,3,789,10.0
244,2.0,0.28500000000000003,False,0.75,3,789,10.0
245,3.0,0.25,True,0.75,3,789,10.0
246,4.0,0.319,False,0.75,3,789,10.0
247,5.0,0.303,False,0.75,3,789,10.0
248,6.0,0.25,True,0.75,3,789,10.0
249,7.0,0.28300000000000003,False,0.75,3,789,10.0
250,8.0,0.312,True,0.75,3,789,10.0
251,9.0,0.39,True,0.75,3,789,10.0
252,10.0,0.29,True,0.75,3,789,10.0
253,0.0,0.272,False,0.75,3,789,10.0
254,1.0,0.287,False,0.75,3,789,10.0
255,2.0,0.276,False,0.75,3,789,10.0
256,3.0,0.292,False,0.75,3,789,10.0
257,4.0,0.373,False,0.75,3,789,10.0
258,5.0,0.355,False,0.75,3,789,10.0
259,0.0,0.391,True,0.75,3,789,10.0
260,1.0,0.25,True,0.75,3,789,10.0
261,2.0,0.291,False,0.75,3,789,10.0
262,3.0,0.264,True,0.75,3,789,10.0
263,4.0,0.29,True,0.75,3,789,10.0
264,0.0,0.262,False,0.75,3,789,10.0
265,1.0,0.25,False,0.75,3,789,10.0
266,2.0,0.291,False,0.75,3,789,10.0
267,3.0,0.298,False,0.75,3,789,10.0
268,4.0,0.268,False,0.75,3,789,10.0
269,5.0,0.33899999999999997,True,0.75,3,789,10.0
270,6.0,0.255,False,0.75,3,789,10.0
271,7.0,0.277,True,0.75,3,789,10.0
272,0.0,0.25,True,0.75,3,789,10.0
273,1.0,0.28500000000000003,False,0.75,3,789,10.0
274,2.0,0.353,False,0.75,3,789,10.0
275,3.0,0.355,False,0.75,3,789,10.0
276,4.0,0.287,False,0.75,3,789,10.0
277,5.0,0.25,True,0.75,3,789,10.0
278,6.0,0.25,True,0.75,3,789,10.0
279,7.0,0.297,False,0.75,3,789,10.0
280,0.0,0.345,True,0.75,3,789,10.0
281,1.0,0.264,False,0.75,3,789,10.0
282,2.0,0.277,False,0.75,3,789,10.0
283,3.0,0.25,False,0.75,3,789,10.0
284,4.0,0.266,False,0.75,3,789,10.0
285,5.0,0.25,False,0.75,3,789,10.0
286,6.0,0.25,False,0.75,3,789,10.0
287,7.0,0.25,False,0.75,3,789,10.0
288,8.0,0.277,False,0.75,3,789,10.0
289,0.0,0.345,False,0.75,3,789,10.0
290,1.0,0.293,False,0.75,3,789,10.0
291,2.0,0.28500000000000003,False,0.75,3,789,10.0
292,3.0,0.299,False,0.75,3,789,10.0
293,4.0,0.297,False,0.75,3,789,10.0
294,5.0,0.353,False,0.75,3,789,10.0
295,6.0,0.293,False,0.75,3,789,10.0
296,7.0,0.25,True,0.75,3,789,10.0
297,0.0,0.25,False,0.75,3,789,10.0
298,1.0,0.25,False,0.75,3,789,10.0
299,2.0,0.277,False,0.75,3,789,10.0
300,3.0,0.336,False,0.75,3,789,10.0
301,4.0,0.336,False,0.75,3,789,10.0
302,5.0,0.297,True,0.75,3,789,10.0
303,6.0,0.309,True,0.75,3,789,10.0
304,7.0,0.25,False,0.75,3,789,10.0
305,8.0,0.279,True,0.75,3,789,10.0
306,9.0,0.25,False,0.75,3,789,10.0
307,10.0,0.28500000000000003,True,0.75,3,789,10.0
308,11.0,0.269,True,0.75,3,789,10.0
309,0.0,0.287,False,0.75,3,789,10.0
310,1.0,0.275,False,0.75,3,789,10.0
311,2.0,0.25,True,0.75,3,789,10.0
312,3.0,0.28300000000000003,False,0.75,3,789,10.0
313,4.0,0.25,True,0.75,3,789,10.0
314,5.0,0.325,False,0.75,3,789,10.0
315,0.0,0.25,False,0.75,3,789,10.0
316,1.0,0.323,True,0.75,3,789,10.0
317,2.0,0.25,False,0.75,3,789,10.0
318,3.0,0.288,False,0.75,3,789,10.0
319,4.0,0.36,False,0.75,3,789,10.0
320,5.0,0.25,False,0.75,3,789,10.0
321,6.0,0.25,False,0.75,3,789,10.0
322,7.0,0.319,False,0.75,3,789,10.0
323,8.0,0.763,True,0.75,3,789,10.0
324,9.0,0.25,False,0.75,3,789,10.0
325,10.0,0.311,True,0.75,3,789,10.0
326,11.0,0.317,True,0.75,3,789,10.0
327,12.0,0.28300000000000003,True,0.75,3,789,10.0
328,13.0,0.275,True,0.75,3,789,10.0
329,14.0,0.25,False,0.75,3,789,10.0
330,15.0,0.281,True,0.75,3,789,10.0
331,0.0,0.25,True,0.75,3,789,10.0
332,1.0,0.25,True,0.75,3,789,10.0
333,2.0,0.25,True,0.75,3,789,10.0
334,3.0,0.261,True,0.75,3,789,10.0
335,4.0,0.25,True,0.75,3,789,10.0
336,0.0,0.34299999999999997,True,0.75,3,789,10.0
337,1.0,0.325,True,0.75,3,789,10.0
338,2.0,0.25,False,0.75,3,789,10.0
339,3.0,0.293,True,0.75,3,789,10.0
340,4.0,0.289,True,0.75,3,789,10.0
341,5.0,0.293,True,0.75,3,789,10.0
342,6.0,0.269,True,0.75,3,789,10.0
343,7.0,0.25,False,0.75,3,789,10.0
344,8.0,0.291,True,0.75,3,789,10.0
345,9.0,0.397,True,0.75,3,789,10.0
346,10.0,0.25,False,0.75,3,789,10.0
347,0.0,0.279,False,0.75,3,789,10.0
348,1.0,0.25,True,0.75,3,789,10.0
349,2.0,0.25,True,0.75,3,789,10.0
350,3.0,0.351,False,0.75,3,789,10.0
