trial,epoch_trial,a,v,tr,z,p_optimal,reward_code,subj_id,accuracy,lambda_val,acc_coded_v
148,7.0,0.024943400143857347,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
149,0.0,0.06452840387932246,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
150,1.0,0.02287994352907545,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
151,2.0,0.07736866832472411,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
152,3.0,0.08277414317092713,0.7980281665903601,0.25,0.05,0.75,3,788,False,10.0,-0.7980281665903601
153,4.0,0.06765556014447627,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
154,5.0,0.07555567964286035,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
155,6.0,0.07066702567362049,0.5950861829295174,0.25,0.05,0.75,3,788,False,10.0,-0.5950861829295174
156,7.0,-0.004452548301710227,0.5892499547073872,0.25,0.05,0.75,3,788,False,10.0,-0.5892499547073872
157,8.0,0.04564526174474043,0.08198693719600225,0.25,0.05,0.75,3,788,False,10.0,-0.08198693719600225
158,9.0,0.07840257272658395,0.9145041671134542,0.25,0.05,0.75,3,788,False,10.0,-0.9145041671134542
159,10.0,0.08234134115929234,0.30461620336741957,0.25,0.05,0.75,3,788,False,10.0,-0.30461620336741957
160,11.0,0.08356337513203702,-0.7025581743456508,0.25,0.05,0.75,3,788,True,10.0,0.7025581743456508
161,0.0,0.0029807570369011216,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
162,1.0,0.01640669203445702,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
163,2.0,0.029667178413609774,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
164,3.0,-0.03727161803321177,-0.8462942869163217,0.25,0.05,0.75,3,788,True,10.0,0.8462942869163217
165,4.0,0.07610532154321893,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
166,5.0,0.057097716642857024,0.3248797342523899,0.25,0.05,0.75,3,788,True,10.0,0.3248797342523899
167,6.0,-0.10014877036197367,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
168,7.0,0.04821948111042602,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
169,8.0,0.03444573641373566,0.372417756406499,0.25,0.05,0.75,3,788,True,10.0,0.372417756406499
170,0.0,0.04271801973348101,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
171,1.0,0.08046381676457966,0.6154903835887722,0.25,0.05,0.75,3,788,False,10.0,-0.6154903835887722
172,2.0,0.005034974452242005,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
173,3.0,0.07381622616186936,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
174,4.0,0.08154401072076534,0.7037228500483688,0.25,0.05,0.75,3,788,False,10.0,-0.7037228500483688
175,5.0,0.08327805589516163,-0.25384352452839243,0.25,0.05,0.75,3,788,True,10.0,0.25384352452839243
176,6.0,0.01770618668720232,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
177,7.0,0.07935678005725254,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
178,8.0,0.0823165666198275,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
179,9.0,0.08302999917144188,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
180,10.0,0.016800919291428892,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
181,11.0,0.07840711688780641,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
182,0.0,0.07909760307260878,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
183,1.0,-0.10758708673075604,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
184,2.0,0.07514143560251772,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
185,3.0,0.07920806235635064,-0.5388870357627702,0.25,0.05,0.75,3,788,False,10.0,0.5388870357627702
186,4.0,0.07123052468909262,0.37220126649198604,0.25,0.05,0.75,3,788,True,10.0,0.37220126649198604
187,5.0,0.07924376705759642,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
188,6.0,0.07425459070891244,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
189,7.0,0.08384820416355344,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
190,8.0,0.07880556920376447,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
191,9.0,0.04869189343819944,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
192,0.0,-0.017303113522580918,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
193,1.0,0.07478302933414568,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
194,2.0,0.0818282548532891,0.739334295717897,0.25,0.05,0.75,3,788,False,10.0,-0.739334295717897
195,3.0,0.08339465392368267,-0.15603300067672,0.25,0.05,0.75,3,788,False,10.0,0.15603300067672
196,4.0,0.08403126002010887,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
197,5.0,0.07052252239187584,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
198,6.0,0.040644509368472304,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
199,7.0,0.08076849643958546,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
200,8.0,0.0564149824677191,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
201,9.0,0.017475330721696977,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
202,10.0,0.0782984799825979,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
203,11.0,0.0819500633350744,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
204,12.0,0.08381299925951813,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
205,0.0,-0.009948246904624022,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
206,1.0,0.0672416044891066,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
207,2.0,0.07331299706402374,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
208,3.0,0.08076167499937448,-0.42299424485549597,0.25,0.05,0.75,3,788,False,10.0,0.42299424485549597
209,4.0,-0.027189430898290984,0.6812978427834078,0.25,0.05,0.75,3,788,True,10.0,0.6812978427834078
210,5.0,0.06519746657246216,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
211,6.0,0.08055448969169088,0.6700894115847924,0.25,0.05,0.75,3,788,True,10.0,0.6700894115847924
212,7.0,0.059934512148172574,-0.6672927617681543,0.25,0.05,0.75,3,788,False,10.0,0.6672927617681543
213,8.0,0.054504165607034645,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
214,9.0,0.07681184829557629,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
215,10.0,0.08169336624747543,-0.9226293539023871,0.25,0.05,0.75,3,788,False,10.0,0.9226293539023871
216,11.0,-0.1650332344704635,-0.3757312671487727,0.25,0.05,0.75,3,788,True,10.0,0.3757312671487727
217,12.0,0.07638545078355621,0.3973322726523282,0.25,0.05,0.75,3,788,True,10.0,0.3973322726523282
218,13.0,0.0770945454746115,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
219,0.0,0.08214124889368114,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
220,1.0,-0.15585736063494618,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
221,2.0,0.06588355030131887,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
222,3.0,0.08083754217145889,0.23127160876034059,0.25,0.05,0.75,3,788,False,10.0,-0.23127160876034059
223,4.0,0.08306678655499444,0.24235953034051627,0.25,0.05,0.75,3,788,False,10.0,-0.24235953034051627
224,5.0,0.0838806307458401,-0.046083753104683156,0.25,0.05,0.75,3,788,True,10.0,0.046083753104683156
225,0.0,0.0815816350402293,-0.487522974857293,0.25,0.05,0.75,3,788,False,10.0,0.487522974857293
226,1.0,0.08301391473204686,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
227,2.0,0.0837695569753855,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
228,3.0,0.08418715792352653,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
229,4.0,0.08442865882214202,-0.9096956249197624,0.25,0.05,0.75,3,788,False,10.0,0.9096956249197624
230,5.0,0.08457331222003758,-0.6933552888469922,0.25,0.05,0.75,3,788,False,10.0,0.6933552888469922
231,6.0,0.08466217389151746,-0.3729329562154632,0.25,0.05,0.75,3,788,False,10.0,0.3729329562154632
232,7.0,0.08471773304341995,0.03574574868036984,0.25,0.05,0.75,3,788,False,10.0,-0.03574574868036984
233,8.0,0.08475289299300533,0.5208458295539253,0.25,0.05,0.75,3,788,True,10.0,0.5208458295539253
234,9.0,-0.03785575021180315,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
235,0.0,0.07717640199744832,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
236,1.0,0.018246335616758494,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
237,2.0,0.07142926886547839,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
238,3.0,0.04655648743475088,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
239,4.0,-0.009958748641790416,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
240,5.0,0.07504233143255004,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
241,6.0,0.08183825697543086,0.7657069709772801,0.25,0.05,0.75,3,788,False,10.0,-0.7657069709772801
242,7.0,0.0833948131025466,-0.08863783655501567,0.25,0.05,0.75,3,788,True,10.0,0.08863783655501567
243,8.0,-0.13019909264748217,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
244,9.0,0.07153656990769237,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
245,10.0,0.08207836104072103,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
246,11.0,-0.01640306892046929,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
247,12.0,0.0761842446270499,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
248,13.0,0.0010290899221820499,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
249,0.0,0.0073735537752235986,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
250,1.0,0.0806694493061563,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
251,2.0,-0.05619785337273783,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
252,3.0,0.06887723476829052,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
253,4.0,0.08226959845600099,0.11578262072813672,0.25,0.05,0.75,3,788,True,10.0,0.11578262072813672
254,5.0,-0.05560140381634521,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
255,0.0,0.05670915587111396,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
256,1.0,0.029774823622134905,0.7403703156750914,0.25,0.05,0.75,3,788,False,10.0,-0.7403703156750914
257,2.0,0.07589453021839422,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
258,3.0,-0.02661446637209358,0.7026829440975093,0.25,0.05,0.75,3,788,False,10.0,-0.7026829440975093
259,4.0,0.0764271106472803,-0.13346350425823172,0.25,0.05,0.75,3,788,True,10.0,0.13346350425823172
260,5.0,-0.18509102522204243,0.6887014076807172,0.25,0.05,0.75,3,788,False,10.0,-0.6887014076807172
261,6.0,-0.04970712135098593,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
262,7.0,-0.13022917549119575,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
263,8.0,0.07815037031996569,-0.3298238639990867,0.25,0.05,0.75,3,788,True,10.0,0.3298238639990867
264,9.0,0.05083293473422731,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
265,10.0,0.04504139462669845,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
266,11.0,0.08035470529213005,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
267,12.0,0.07030227140342478,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
268,13.0,0.08126298831044614,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
269,14.0,0.08385008173219216,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
270,0.0,0.07661614082687151,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
271,1.0,-0.011156957276519233,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
272,2.0,0.06427603674034013,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
273,3.0,0.030990384578558877,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
274,4.0,0.05627309019172949,-0.21433705389357582,0.25,0.05,0.75,3,788,True,10.0,0.21433705389357582
275,5.0,-0.014794461557565752,-0.7858742990690604,0.25,0.05,0.75,3,788,True,10.0,0.7858742990690604
276,6.0,0.02673790397088728,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
277,7.0,0.0775345636491824,-0.39772400665958685,0.25,0.05,0.75,3,788,False,10.0,0.39772400665958685
278,8.0,0.0802478941216946,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
279,9.0,0.03280858667006632,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
280,10.0,0.04395801446169946,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
281,11.0,0.08110781871364833,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
282,0.0,-0.10775395723769202,-0.3170765260542978,0.25,0.05,0.75,3,788,False,10.0,0.3170765260542978
283,1.0,0.06659370735924852,0.15488102464956177,0.25,0.05,0.75,3,788,False,10.0,-0.15488102464956177
284,2.0,0.0809763939942613,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
285,3.0,0.08329415829435691,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
286,4.0,0.08360682814565885,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
287,5.0,-0.13447034541138234,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
288,6.0,0.03242729100804702,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
289,7.0,-0.057205242033267795,-0.2931116851465827,0.25,0.05,0.75,3,788,False,10.0,0.2931116851465827
290,8.0,0.07597026966296576,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
291,9.0,0.08210854691911249,0.6713744595123257,0.25,0.05,0.75,3,788,False,10.0,-0.6713744595123257
292,0.0,0.08350639117129934,-0.2037660648235261,0.25,0.05,0.75,3,788,False,10.0,0.2037660648235261
293,1.0,0.07355356959284286,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
294,2.0,0.08114142311828407,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
295,3.0,0.07675853193601274,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
296,4.0,0.08090634308576966,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
297,5.0,0.08277018972406383,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
298,6.0,0.08332361683089476,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
299,7.0,0.06068017863088346,-0.818718111110267,0.25,0.05,0.75,3,788,False,10.0,0.818718111110267
300,8.0,0.07735129776481103,-0.7000930368697751,0.25,0.05,0.75,3,788,False,10.0,0.7000930368697751
301,0.0,0.08161540545139567,-0.9781131737176391,0.25,0.05,0.75,3,788,True,10.0,0.9781131737176391
302,1.0,0.04258775463524487,-0.8170297223166583,0.25,0.05,0.75,3,788,False,10.0,0.8170297223166583
303,2.0,0.07459786259512358,-0.40667149864627716,0.25,0.05,0.75,3,788,True,10.0,0.40667149864627716
304,3.0,0.06379872855322802,-0.6530057828153473,0.25,0.05,0.75,3,788,True,10.0,0.6530057828153473
305,4.0,0.07514158119466599,-0.386173773761191,0.25,0.05,0.75,3,788,True,10.0,0.386173773761191
306,5.0,-0.058720823312753495,-0.7796270793893061,0.25,0.05,0.75,3,788,False,10.0,0.7796270793893061
307,6.0,0.06793892021438008,-0.7179473212409777,0.25,0.05,0.75,3,788,True,10.0,0.7179473212409777
308,7.0,0.08117021401346008,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
309,8.0,-0.06638111005471656,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
310,9.0,0.07307075763645605,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
311,10.0,0.028568831568494893,-0.8347386606651097,0.25,0.05,0.75,3,788,False,10.0,0.8347386606651097
312,11.0,0.07942276269717996,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
313,12.0,0.052640891568026336,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
314,13.0,0.035622704242957215,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
315,0.0,0.07911351890074948,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
316,1.0,0.009486953865776013,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
317,2.0,-0.05062586563800173,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
318,3.0,0.07914473677255113,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
319,4.0,0.07123927473813293,0.9360578523412242,0.25,0.05,0.75,3,788,True,10.0,0.9360578523412242
320,5.0,-0.06979642784013285,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
321,6.0,0.07784924429715319,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
322,7.0,0.06263036617933837,0.7091655246669952,0.25,0.05,0.75,3,788,True,10.0,0.7091655246669952
323,8.0,0.06311796505249107,0.4714789203019295,0.25,0.05,0.75,3,788,True,10.0,0.4714789203019295
324,9.0,0.08067477892162543,0.9807353675505147,0.25,0.05,0.75,3,788,True,10.0,0.9807353675505147
325,10.0,0.08344990399954663,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
326,11.0,0.08212260389034325,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
327,0.0,0.08393653983929297,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
328,1.0,-0.02460919902189576,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
329,2.0,0.07261559916338944,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
330,3.0,0.08157139549795571,0.7796967895103304,0.25,0.05,0.75,3,788,False,10.0,-0.7796967895103304
331,4.0,0.08330899230799875,-0.20012572953530272,0.25,0.05,0.75,3,788,True,10.0,0.20012572953530272
332,5.0,0.08026116721955442,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
333,6.0,-0.0013534345842783763,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
334,7.0,0.001131797620854011,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
335,0.0,0.011614055426895684,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
336,1.0,0.04492253922962424,-0.6872884781426953,0.25,0.05,0.75,3,788,True,10.0,0.6872884781426953
337,2.0,0.07717913319299327,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
338,3.0,0.04577497227918259,-0.7964048186336683,0.25,0.05,0.75,3,788,True,10.0,0.7964048186336683
339,4.0,0.0810561377636687,-0.1020320586410568,0.25,0.05,0.75,3,788,False,10.0,0.1020320586410568
340,5.0,0.07549046970044887,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
341,0.0,0.08180042455919687,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
342,1.0,0.004141413208854361,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
343,2.0,0.07283954567977792,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
344,3.0,-0.18938955924405212,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
345,4.0,0.051224552074830676,0.46886189563147873,0.25,0.05,0.75,3,788,False,10.0,-0.46886189563147873
346,5.0,-0.10655804214865844,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
347,6.0,0.07648577749026414,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
348,7.0,0.08223063461608816,0.132108938048352,0.25,0.05,0.75,3,788,False,10.0,-0.132108938048352
349,8.0,0.08355517161449424,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
350,9.0,0.06258321372446332,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
351,10.0,0.026743328156417098,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
352,11.0,-0.0978944385929183,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
353,0.0,-0.03585293429657099,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
354,1.0,-0.1347917708522055,0.4464623361272402,0.25,0.05,0.75,3,788,True,10.0,0.4464623361272402
355,2.0,0.07421852435492376,-0.6282592692608855,0.25,0.05,0.75,3,788,False,10.0,0.6282592692608855
356,3.0,0.06557684396263996,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
357,4.0,0.08244887130285172,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
358,5.0,0.07685899206489687,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
359,6.0,-0.009051277143878406,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
360,7.0,0.07480108965528545,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
361,0.0,0.08265457023433095,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
362,1.0,-0.015046997078103044,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
363,2.0,0.017893270775054607,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
364,3.0,-0.025397983187909562,0.8247498628045731,0.25,0.05,0.75,3,788,False,10.0,-0.8247498628045731
365,4.0,0.038646157308795816,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
366,5.0,0.023105602112738252,0.4846232553894838,0.25,0.05,0.75,3,788,False,10.0,-0.4846232553894838
367,6.0,0.07600252559288585,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
368,7.0,0.0818421451817707,0.5514264879800745,0.25,0.05,0.75,3,788,False,10.0,-0.5514264879800745
369,8.0,0.08337443033565542,-0.42842289494526653,0.25,0.05,0.75,3,788,True,10.0,0.42842289494526653
370,9.0,0.0669178088354065,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
371,10.0,-0.03203487613496486,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
372,11.0,0.07573240326827727,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
373,12.0,0.07877747383137672,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
374,13.0,0.07313130626799647,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
375,14.0,-0.09853260316861606,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
376,0.0,0.07195396783703575,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
377,1.0,-0.194105168544253,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
378,2.0,0.0531823451693963,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
379,3.0,0.08176603284157263,0.4226199906698631,0.25,0.05,0.75,3,788,True,10.0,0.4226199906698631
380,4.0,0.02753453477985747,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
381,5.0,0.08124578013319073,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
382,0.0,0.07925444920077523,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
383,1.0,-0.18208462634649,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
384,2.0,0.07902218751155854,1.0,0.25,0.05,0.75,3,788,False,10.0,-1.0
385,3.0,0.082678791727204,-0.2776807369067691,0.25,0.05,0.75,3,788,True,10.0,0.2776807369067691
386,4.0,0.06229678824611028,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
387,5.0,-0.01281949157854112,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
388,6.0,0.07742557204347586,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
389,7.0,0.055294746189929106,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
390,8.0,0.08147918075414723,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
391,9.0,-0.1884493479111086,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
392,10.0,0.06892970651917604,-1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
393,0.0,0.018663608588027986,0.3403324978302329,0.25,0.05,0.75,3,788,True,10.0,0.3403324978302329
394,1.0,0.07765292180477854,0.6537299686619653,0.25,0.05,0.75,3,788,True,10.0,0.6537299686619653
395,2.0,-0.19052039961347886,-0.13448032414039102,0.25,0.05,0.75,3,788,True,10.0,0.13448032414039102
396,3.0,0.07873511052968167,-1.0,0.25,0.05,0.75,3,788,False,10.0,1.0
397,4.0,0.0828413157241644,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
398,5.0,0.0781299327150976,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
399,6.0,-0.004066964935421344,1.0,0.25,0.05,0.75,3,788,True,10.0,1.0
0,0.0,0.1,0.01,0.25,0.05,0.75,3,789,False,10.0,-0.01
1,1.0,0.08173324868447242,0.01,0.25,0.05,0.75,3,789,False,10.0,-0.01
2,2.0,0.0838980164679247,0.01,0.25,0.05,0.75,3,789,False,10.0,-0.01
3,3.0,0.08465963957174805,-0.08133375657763794,0.25,0.05,0.75,3,789,False,10.0,0.08133375657763794
4,4.0,-0.1666917513687808,-0.24827524866786674,0.25,0.05,0.75,3,789,False,10.0,0.24827524866786674
5,0.0,-0.011849737338043231,-0.483382067369041,0.25,0.05,0.75,3,789,True,10.0,0.483382067369041
6,1.0,0.07850395187635181,1.0,0.25,0.05,0.75,3,789,True,10.0,1.0
7,2.0,-0.02287820353296091,0.3691033110852757,0.25,0.05,0.75,3,789,True,10.0,0.3691033110852757
8,3.0,0.07881786453014003,-0.7083765533528115,0.25,0.05,0.75,3,789,False,10.0,0.7083765533528115
9,4.0,0.06972934689571626,-0.07126710699486827,0.25,0.05,0.75,3,789,False,10.0,0.07126710699486827
10,5.0,0.08034702449358927,0.914260388478348,0.25,0.05,0.75,3,789,True,10.0,0.914260388478348
11,6.0,0.0756937589718226,1.0,0.25,0.05,0.75,3,789,True,10.0,1.0
12,7.0,0.06205587623599034,1.0,0.25,0.05,0.75,3,789,True,10.0,1.0
13,8.0,0.08245082837095095,1.0,0.25,0.05,0.75,3,789,True,10.0,1.0
14,9.0,-0.09060630908106587,1.0,0.25,0.05,0.75,3,789,True,10.0,1.0
15,10.0,0.07586770188788315,1.0,0.25,0.05,0.75,3,789,True,10.0,1.0
16,0.0,-0.09990225019679866,0.5906154314878898,0.25,0.05,0.75,3,789,False,10.0,-0.5906154314878898
17,1.0,0.06881355310091486,-0.3968781279923508,0.25,0.05,0.75,3,789,False,10.0,0.3968781279923508
18,2.0,-0.16413991264697084,1.0,0.25,0.05,0.75,3,789,False,10.0,-1.0
19,3.0,0.025251875463961848,1.0,0.25,0.05,0.75,3,789,False,10.0,-1.0
20,4.0,0.04370831298944893,-0.2065241993491005,0.25,0.05,0.75,3,789,False,10.0,0.2065241993491005
21,5.0,0.0636134114435362,0.5292902555401797,0.25,0.05,0.75,3,789,False,10.0,-0.5292902555401797
22,6.0,0.05864352481196118,-0.025656586199138687,0.25,0.05,0.75,3,789,False,10.0,0.025656586199138687
23,7.0,0.0783222912020839,0.28194965442009523,0.25,0.05,0.75,3,789,False,10.0,-0.28194965442009523
24,8.0,0.08263746196020595,-0.2450427885576898,0.25,0.05,0.75,3,789,True,10.0,0.2450427885576898
25,0.0,0.08459488593987317,-1.0,0.25,0.05,0.75,3,789,False,10.0,1.0
26,1.0,0.06883769284007699,-1.0,0.25,0.05,0.75,3,789,False,10.0,1.0
27,2.0,0.07849412027872779,-1.0,0.25,0.05,0.75,3,789,False,10.0,1.0
28,3.0,-0.06480771910166794,-1.0,0.25,0.05,0.75,3,789,True,10.0,1.0
29,4.0,-0.05527144638890907,-1.0,0.25,0.05,0.75,3,789,True,10.0,1.0
